INVOICE_UPC_CASE,LEN(INVOICE_UPC_CASE),INVOICE_UPC_PACK,LEN(INVOICE_UPC_PACK),INVOICE_PACKAGE_DESCRIPTION
11111111111,11,638489001968,12,DOGFISH HEAD SEAQUENCH ALE 2/12/12 CAN
88004000332,11,088004000332,12,RICH & RARE CAN WSKY
11111111111,11,818201020495,12,LE VOLTE DELLORNELLAIA -18
11111111111,11,085000023105,12,PROPHECY PINOT NOIR 750
08858600572,11,088586005725,12,14 HANDS P GRIGIO 750ML
11111111111,11,041498329136,12,ALDI PEAKS & TIDES CABERNET SAUVIGNON 12/750
08130859207,11,081308592077,12,CUPCAKE CHARD 750ML
11111111111,11,071990300173,12,COORS LT. 18PK CAN 12OZ
82000778042,11,082000752967,12,BULLEIT RYE WSKY 95
11111111111,11,071990000158,12,COORS SELTZER VARIETY 2/12 CAN
08787263336,11,087872633369,12,STELLA ROSA BLACK HALLOWN GFT
11111111111,11,000000537957,12,COTILLION TRI-COUNTY PINOT NOIR CA 12/750
11111111111,11,865340000468,12,ISLAND COASTAL LAGER 24/16 CAN 6/4
11111111111,11,050939612157,12,BOULDER SHAKE 4/6PK CANS
11111111111,11,083837005837,12,CASTLE ROCK COL VLY MERLOT
11111111111,11,041755200024,12,LANGERS PINEAPPLE COCKTAIL 12/15.2 PLNNR
11111111111,11,085000019894,12,BAREFOOT RED MOSCATO 750
11111111111,11,722160223272,12,ODELL EASY STREET WHEAT 4/6 BTL
85603600119,11,856036001197,12,UNDERWOOD ROSE BUBBLES CN 375M
11111111111,11,111111111117,12,HUSIC PALM TERRACE CAB
11111111111,11,087692004240,12,TRULY CITRUS VARIETY PACK 2/12/12 CAN
11111111111,11,089924770138,12,YUENGLING FLIGHT 12PK BT
11111111111,11,022100000742,12,PBR 4/6 16OZ CAN
11111111111,11,111111111117,12,YUENGLING LAGER 1/2BBL
11111111111,11,071990170523,12,BLUE MOON BW 2/15/12 CAN
11111111111,11,071990170370,12,COORS STUBBY 2/12 12 OZ NR
11111111111,11,111111111117,12,LAGUNITAS IPA 7.75G
11111111111,11,635985260011,12,MIKES VARIETY 2/12/12 CAN
11111111111,11,085000019757,12,SPRING CREEK CHARD 750
63598510062,11,635985100621,12,MIKES LEMONADE 4/6/11.2 LN
85246171561,11,085246171561,12,MAKERS MARK BRBN
08520011889,11,085200118892,12,VINTAGE CRUSH CHARD 6/4PK 187M
11111111111,11,080175222322,12,EL COTO COTO IMAZ GRAN RES 6PK
08500000301,11,085000003015,12,PETER VELLA MERLOT
11111111111,11,858945005013,12,LOST 40 ICE DAY ARK WIN RED IPA 4/6 12OZ CAN
08210000047,11,082100000470,12,RICHARDS WILD IRISH ROSE 17%
67288220003,11,672882200030,12,CENTRAL WATERS CANS OUISCONSING 4/6PK
76867596012,11,768675960127,12,KING EST P GRIS 750ML
08787263025,11,087872630252,12,STELLA ROSA PROSECCO IL CONTE
08974476547,11,080516130194,12,RIUNITE LAMBRUSCO
03410001505,11,034100015053,12,HIGH LIFE 4/6 12 OZ LN
08066095615,11,080660956152,12,CORONA 2/12 12 OZ LNNR
08500000603,11,085000006030,12,LC BURGUNDY
08248813510,11,082488135108,12,GUINNESS BLOND 1/2 BBL 15.5 GAL
87692309185,11,087692309185,12,SAM ADAMS COLD SNAP 1/6 BBL
08769283231,11,087692832317,12,SAM TTEA ORG 12/24 OZCN
72173300307,11,721733003075,12,PATRON EXTRA ANEJO TEQUILA
08273415350,11,082734153504,12,CASILLERO MALBEC 750ML
11111111111,11,886822069001,12,T J POGGIO VICINO BRUNELLO DI MONTALCINO 2015 12/750
11111111111,11,078000052404,12,AW 24/20OZ NR
11111111111,11,860000660433,12,NOBLE ORANGE BLOSSOM MEAD 750ML
11111111111,11,034100516789,12,MHL 2/12/16 CAN
08600381385,11,086003813854,12,WOODBRIDGE CAB TRAY PK 1.5L
08500000721,11,085000007211,12,LC WHITE ZINFANDEL
08600346192,11,086003461925,12,MOND CHARD PVT SEL NL 750ML
08380404315,11,083804043152,12,COOKS BRUT TRAY PK CLUB 1.5L
11111111111,11,111111111117,12,COMMONHOUSE WISE ONE 1/2 BBL
11111111111,11,080432103456,12,SEAGRAMS JAMAICAN ME HAPPY 24/11.2 PALLET
08520002834,11,085200028344,12,CALIFORNIA DREAM P GRIGIO 6PK
11111111111,11,857280008871,12,FLYING EMBERS SWEET AND HEAT VARIETY SELTZER 4/6 12OZ CANS
11111111111,11,111111111117,12,EMPTY MBCO 1/6 BBL
11111111111,11,111111111117,12,CATAWBA TAP ROOM 1/2 BBL
89450900866,11,894509008663,12,DOMINANT SEVEN CAB 750ML
11111111111,11,715897009233,12,MORGAN HIGHLANDS CHARD
85711501698,11,085711501698,12,LUC ALBRECHT CHRD BRUT 1698 6P
11111111111,11,071990000158,12,COORS SELTZER VARIETY 2/12OZ CAN
11111111111,11,071990095611,12,BLUE MOON MANGO WHEAT 6PK BTL
11111111111,11,854134007066,12,GATE CITY OTP DOUBLE IPA 4/6/12Z CN
11111111111,11,087692008033,12,TRULY BLACK CHERRY 4/6/12 CAN
11111111111,11,111111111117,12,SWEETWATER GUIDE BEER LAGER 5.17G
11111111111,11,604331005927,12,ST SAGNOL COTEAUX VARIOS EN PROVENCE ROSE 12/750
11111111111,11,088067191541,12,1919 ROOTBEER 1/4 BBL
11111111111,11,899539000694,12,TERRAPIN GOLDEN ALE 4/6 CAN 24/12
11111111111,11,633745430032,12,CAMO BLACK EXTRA 12/24 OZ CN 12.2
00820007896,11,800000000000,12,00SMIRNOFF SELT ROSE 2/12C
08769200033,11,087692000334,12,ANGRY ORCHARD CRISP  2/12/12OZ BTL
85246139424,11,085246139424,12,MAKERS MARK BRBN BAR
11111111111,11,071990480455,12,KEYSTONE LIGHT 2/15PK CAN
11111111111,11,715962081119,12,FROGS LEAP SB
11111111111,11,082000773696,12,SMIRNOFF WATERMELON MIMOSA 4/6/11.2 BTL
11111111111,11,087692000174,12,AO VARIETY FALL/WINTER
11111111111,11,071990095277,12,COORS LIGHT ALUM 15PK
08520000018,11,085200518753,12,SUTTER HM RIESLING
11111111111,11,087692007920,12,TRULY BLUEBERRY & ACAI 4/6 12 OZ CN
11111111111,11,078250006196,12,STEEL RESERVE AS SPICKED WATERMELON 12/24Z CN
11111111111,11,080660957579,12,MODELO 12PK BTL
11111111111,11,722455000038,12,PIERRE SPARR CREMANT ROSE
11111111111,11,111111111117,12,EMPTY HIGHLAND 1/6 BBL
11111111111,11,085000029886,12,BAREFOOT APPLE MOSCATO 6/1.5L
11111111117,11,111111111117,12,BIG STORM WAVEMAKER 1/6 BBL
11111111111,11,111111111117,12,SNPL 6PK DIET RASPBERRY TEA
11111111111,11,653341304544,12,ALMA DE CATTLEYA RED BLEND
11111111111,11,635985200284,12,WHITE CLAW HARD SELTZER GRAPEFRUIT 4/6/12CN
11111111111,11,635985548904,12,WHITE CLAW VARIETY 2/12/12 CAN
08600325120,11,086003251205,12,MEIOMI SPRK NORTH CST 750ML
12086860218,11,012086860218,12,DOM DROUHIN P.NOIR(6)
11111111111,11,636251740336,12,STONE XOCOVEZA STOUT 2020 4/6 12OZ CANS
08520000059,11,085200000593,12,SUTTER WH ZIN 1.5L
08520011886,11,085200118861,12,SUTTER RED BLEND 6/4PK PET 187
07199030069,11,071990300692,12,COORS LT 2/12 12 OZ LNNR
03807520550,11,038075205501,12,VERDI RASPBERRY SPARKLING 1.5L
74052211080,11,740522100832,12,BELL'S TWO HRTED 4/6NR
11111111111,11,000000077774,12,EMPTY BELLS SM KEG
11111111111,11,018341751024,12,BAREFOOT SAUV BLANC 750
85200660476,11,085200600472,12,WINE CUBE CHARD TETRA
11111111111,11,111111111117,12,CATAWBA TAP ROOM 24/16 CAN
11111111111,11,631234421134,12,SWEETWATER IPA 2/12/12Z CN
08130805031,11,081308050317,12,FISH EYE PINOT GRIGIO   3L 6PK
80686839026,11,080686839026,12,SAUZA BLUE REP TEQ
08500002181,11,085000021811,12,LIBERTY CREEK CHARDONNAY
66957601920,11,669576019207,12,DECOY RED +14 750ML
11111111111,11,752830675780,12,DEVILS FOOT-FUEGO GINGER BEER 6/4/12OZ CAN
08427999246,11,084279992464,12,RISATA DOC PROSECCO 6PK 750ML
81349700590,11,813497005904,12,BELAIRE LUC RARE ROSE 6PK 750ML
08308510102,11,083085210182,12,FRANCISCAN MAGNIFICAT +14 6PK
63298720940,11,632987209406,12,'SANTA MARGHERITA 16 CHIANTI CLASSICO'
08469240054,11,084692400546,12,JADOT BEAUJOLAIS VILLAGES 750ML
05000000000,11,500000000005,12,RETURNS P/U EMPTIES
11111111111,11,018341751062,12,BAREFOOT WHITE ZIN 750
08751291325,11,087512913257,12,R STRONG CHARD SONOMA OL 750ML
88004026653,11,100880040266,12,SOUTHERN COMFORT 80
11111111111,11,111111111117,12,MODELO ESPC 1/4K
68113132916,11,681131329163,12,LUCKY DUCK MALBEC 750ML
85156650002,11,100851566750,12,KETEL ONE PEACH AND ORANGE12PK
08689108318,11,086891083186,12,THE FEDERALIST 1776 CAB 750ML
96749085428,11,096749086528,12,ADMIRAL NELSON 101 RUM
80480301019,11,080480301019,12,BOMBAY SAPPHIRE GIN
08847400130,11,088474001303,12,S SOHNE LIEBFRAUMILCH 750ML
11111111111,11,740522120878,12,BELLS TWO HEARTED 12/19.2 CN
11111111111,11,088004029845,12,STROYSKI 12/375 ML
34100989312,11,034100989309,12,REDDS BLK CHERRY 4/6 NR
33544000182,11,033544000182,12,CORONA PRM 18PK 12 OZNR
00000014187,11,376011529607,12,CLOS DES LUNE D ARGENT 6PK 750
85200660520,11,085200600021,12,WINE CUBE P GRIGIO
11111111111,11,072718100037,12,MR PURE ORANGE 12 BTL 32OZ
11111111111,11,089744759474,12,CAVICCHIOLI LAMBRUSCO
11111111111,11,763312479529,12,STEELE SANGIACOMO PN
11111111111,11,071990170370,12,COORS ORIGINAL 2/12/12 COMMEMORATIVE 1936 NR
08520091876,11,085200918768,12,SUTTER SWT RED 6/4PK PET 187ML
11111111111,11,721512005030,12,PACIFIC REDWOOD ORGANIC PN
11111111111,11,071990301255,12,CL 2/12 8OZ CAN
11111111111,11,860000023900,12,LIQUID DEATH MOUNTAIN WATER 12PK 16.9OZ
11111111111,11,684746400067,12,CLUBTAILS BAHAMA MAMA 24/16 LOOSE CAN
80686170709,11,088352129297,12,LORD CALVERT CANADIAN 3YR
11111111111,11,642860900245,12,FOUNDERS ALL DAY 15PK CAN
11111111111,11,896452001005,12,OBSIDIAN RIDGE CABERNET 2017 12/750
08689108046,11,086891080468,12,RUTH HILL RED BRL SEL +14 750M
11111111111,11,033544950425,12,CORONA PREMIER 2/12PK LN
08427998942,11,084279989426,12,BELLA BOLLE RED MOSCATO 750ML
99999999990,11,099999999990,12,SADDLEBACK PINOT BLANC 1/12B/750ML
27952400078,11,027952400078,12,WOLLERSHEIM DRY RIESLING 12/750
11111111111,11,034100737467,12,OLDE ENGLISH HGRV 12/24OZ CAN
11111111111,11,702770385027,12,WIDMER OMISSION SELTZER VARIETY 24/12 CAN 2/12
08974422422,11,089744422422,12,O.LEFLAIVE LES SETILLES
08941923511,11,089419235111,12,MIRAVAL COTES DE PROVENCE ROSE 750ML
07874220621,11,078742095547,12,MEMBERS MARK SAUV BL MARLB MS
85000016825,11,085000016824,12,W CAMARENA SILVER 750ML
08415900029,11,084159000296,12,VINA MAYOR RESERVA +14 750ML
11111111111,11,761503634559,12,TERRES DAVIGNON CDR KERMIT -KL
11111111111,11,083741503146,12,GROLSCH LAGER 6/4/15.2 BTL
11111111111,11,760140140048,12,ALEX SIRECH LE BORDEAUX MER-CAB FRANC-ECO
11111111111,11,721512005047,12,PACIFIC REDWOOD ORGANIC RED
11111111111,11,761503252111,12,CLOS LA COUTALE CAHORS -17 -KL
87615300329,11,876153003294,12,ZONIN PRIMO AMORE RIES 750ML
11111111111,11,080660957760,12,MODELO ESPECIAL LOOSE BTL
11111111111,11,111111111117,12,EMPTY KEG - NEWSOTH 1/6
11111111111,11,865340000413,12,ISLAND COASTAL LAGER 24/12 CAN 4/6
11111111111,11,071990100025,12,COORS 4/6PK 16OZ. CAN
08105499614,11,657294907074,12,BLANC D BLEU BRUT CUVEE MOUSSE
11111111111,11,860786000423,12,CHANDELEUR RASPBERRY GINGER 6/4/12Z CN
11111111111,11,754527010782,12,NBB VOODOO AMERICAN HAZE 4/6 12OZ CAN
11111111111,11,111111111117,12,WICKED WEED BURST RASPBERRY STARFRUIT 1/6BBL
08520011875,11,085200118755,12,SUTTER P GRIGIO 6/4PK PET 187M
08974476558,11,089744765727,12,RIUNITE ROSATO NUPC 1.5L
08500000123,11,085000001233,12,PETER VELLA BURGUNDY
89955200123,11,899552001234,12,EUFLORIA ROSE 750ML
71990095918,11,071990095918,12,BM LT SKY 4/6 12 OZCAN
08312010319,11,083120103196,12,FRANZIA WH ZIN 5L
08769200033,11,087692000334,12,ANGRY ORCHARD CRISP APPLE 2/12/12 NR
11111111111,11,635985260448,12,WHITE CLAW GRAPEFRUIT 19.2OZ CAN REPEAL
11111111111,11,000000077774,12,EMPTY MODERN TIME SM KEG
08974476562,11,089744765628,12,RIUNITE BIANCO NUPC 1.5L
11111111111,11,111111111117,12,GOLDEN ROAD BLOOM BLONDE 1/2 BBL
08520091875,11,085200918751,12,SUTTER HM MOSCATO
07480618410,11,074806184103,12,DAILYS RTD POUCH MARGARITA 24P
08427999817,11,084279998176,12,BELLA BOLLE PROSECCO PLATNM 6P
70033000025,11,700330000212,12,EAGLEWELLBANANABREAD 4PK 11.2
08787263013,11,087872630139,12,STELLA ROSA ROSSO IL CONTE 750
86985001522,11,086985001522,12,LINCOURT PINOT NOIR RANCHO SANTA ROSA 2016
08224201509,11,082242015097,12,CELLAR BOX CALIF CHARD 500ML
73995816328,11,739958163283,12,COPPOLA SOFIA ROSE BRUT 750ML
80686831020,11,080686831020,12,SAUZA  EXTRA GOLD TEQ BAR
07199009511,11,071990095116,12,BLUE MOON 4/6  12 OZ LN
11111111111,11,072311630092,12,MOOSEHEAD 4/6/12 BTL
98576988624,11,098576988624,12,QUIVIRA SONOMA COUNTY SAUVIGNON BLANC 2019
11111111111,11,000000000001,12,JOSEPHSBRAU PILZNER CZECH STYLE LAGER 6/4/12OZ
82007698350,11,082000769835,12,SMIR SM SCRWD 24/16 OZCN
09998807136,11,099988071362,12,MENAGE A TROIS RED SILK 750ML
88415784104,11,088415784050,12,SIMI COUNTY CHARD ON-P
08224201438,11,082242014380,12,BOTA BOX NIGHTHAWK BLK CAB 3PK 3L
08520011875,11,085200118755,12,SUTTER HM PINOT GRIGIO
08500002680,11,085000026809,12,LIBERTY CREEK PINK MOSCATO
03410072805,11,034100516055,12,LEIN.SUM SH 4/6 12 OZLN
08825475904,11,088254759042,12,SEGHESIO ZIN SONOMA 12PK +14 3
08417312372,11,084173123711,12,PIST OFF IPA 4 X 6 X 12OZ CANS (6PKC SKU: 08417312371)
85516500507,11,855165005076,12,MEIOMI P NOIR NL TRAY 750ML
11111111111,11,858989004171,12,BREW DETROIT CLOUD 19 CANS
81364500269,11,813645002694,12,CANDONI MOSCATO 6PK NL 750ML
80480545406,11,080480545406,12,B & B LIQUEUR
11111111111,11,636251742101,12,STONE ARROGANT BASTARD 19.2OZ CANS
11111111111,11,022100004122,12,PABST EASY 2/12 12 OZ CN
71140871365,11,711408713651,12,TOAD HOLLOW FRAN SEL CHARD 750ML
87652900124,11,876529000117,12,ROGUE HNY KOLSCH 4/6 CN
11111111111,11,856184006310,12,BOEN TRI-APPELLATION CHARD
11111111111,11,088067088841,12,NICEBREAKER SAMPLER 2/12/12 CAN
08859650106,11,088596501064,12,LLANO HARVEST RED MERITAGE 750
11111111111,11,087692009726,12,TRULY PINEAPPLE 12/24 CAN
11111111111,11,684586000755,12,STONEWOOD CHARD -NV
11111111111,11,080660956213,12,CORONA LT 2/12/12 SLIM CAN
08678521277,11,086785212777,12,ROSCATO SMOOTH 750ML
89419595151,11,089419595154,12,MUGNERET VOSNE ROMANEE ORVEAUX
11111111111,11,034100087227,12,REDDS APPLE 2/12 BTL
11111111111,11,071990000158,12,COORS SELTZER 2/12/12Z CN
11111111111,11,793573049520,12,CHARLESTON BLOODY MARY MIX 12/32Z
11111111111,11,726959902003,12,BLVD SNGL-WIDE IPA 4/6/12 LNNR
11111111111,11,034100573065,12,LITE SUIT
11111111111,11,082242290432,12,GNARLY HEAD CAB
99999999990,11,099999999990,12,KESSELSTATT SCHARZHOFBERGER SPATLESE 1/12B/750ML
16990480302,11,083103468243,12,POTTERS CROWN CANADIAN WHISKEY
11111111111,11,999999999993,12,BLVD SPACE CAMPER IPA 1/6 BBL
80686348405,11,080686348405,12,DEK ORANGE CURACAO
08769200083,11,087692000839,12,ANGRY ORCHARD CRISP APPLE 2/12/12 CN
11111111111,11,376004610034,12,ANDRE BRUNEL COTES DU RHONE ROUGE 12/750
76961110036,11,769611100362,12,SONOMA CUTRER CHARD RR 375ML
08130800347,11,081308003474,12,FLIP FLOP FIZZY SANGRIA 6/4PK
85000011287,11,085000018033,12,W LIBERTY CREEK MOSCATO 1.5LT
11111111111,11,087447420004,12,KESSLER COLLECTION CABERNET SAUVIGNON 12/750
11111111111,11,111111111117,12,OLYMPIA 12PK CAN 12OZ
11111111111,11,853875005195,12,BF FIRESTARTER IPA 4/6/12 CN
08372900639,11,083729006393,12,AIME ROQUESANTE ROSE 750ML
11111111111,11,111111111117,12,TJ SECCO GRAPEFRUIT POMELINI 12/750ML
08520011886,11,085200118861,12,SUTTER RED BLEND 6/4PK PET 187ML
11111111111,11,111111111117,12,HIGHLAND THUNDERSTRUCK PORTER 1/6BBL
08520011887,11,085200118878,12,SUTTER SANGRIA 6/4PK 187ML
08787263450,11,087872634502,12,STELLA ROSA ROSE 750ML
08787263222,11,087872632225,12,STELLA ROSA BERRY IL CONTE 750
08210073856,11,082100738564,12,ARBOR MIST MANGO STRAW MOSCATO
83210003120,11,083120003120,12,CUL DE SAC MOSCATO
08130800416,11,081308004167,12,CUPCAKE MOSCATO 24PK 187ML
72235801167,11,722358011674,12,LA PETITE PERRIERE ROSE 2018
08312010209,11,083120102090,12,FRANZIA CHARD VS        BNB 5L
08591900428,11,085919004288,12,STE GENEVIEVE SWT MOSCATO 1.5L
07825000614,11,078250006141,12,STEEL R PINA12/24 OZ CN
85200600007,11,085200600007,12,WINE CUBE CHARD
73995897410,11,739958974100,12,COPPOLA MERLOT DIAMOND +14 750
76191975019,11,761919750195,12,THREE LAKES BLUEBERRY 12/750ML
08787263340,11,087872633369,12,STELLA ROSA RED HALLOWEEN GIFT
08520000057,11,085200000579,12,SUTTER SAUV BLANC 1.5L
03410000342,11,034100003425,12,REDD'S WICKED 2/12 10 OZ
84014800020,11,840148000209,12,SALVARE MOSCATO 6PK 750ML
08427900128,11,084279001289,12,BELLA BOLLE P GRIGIO 6PK 750ML
08858600344,11,088586003448,12,COL CREST CAB H3 +14 750ML
85000020470,11,085000020470,12,W GALLO RED MOSCASTO 1.5LT
08112802868,11,008112802923,12,PEPE LOPEZ GOLD SQ 1.0L
08941923511,11,089419235111,12,MIRAVAL COTES DE PROVENCE ROSE
89000604524,11,089000604524,12,CLEAR SPRINGS ALCOHOL
08751292968,11,087512929685,12,R STRONG CAB ALEX +14 750ML
08158400180,11,081584013105,12,KJ CHARD VR TRAY PK 750ML
11111111111,11,040850030017,12,ALASKAN AMBER 2/12 BTL
83743400003,11,837434000036,12,GARY FARRELL P NOIR RR 750ML
11111111111,11,078250006080,12,STEEL RES SPIKED PUNCH 16OZ 6/4 CAN
11111111111,11,052300004349,12,OLD MIL 30 PK CAN
11111111111,11,080432802908,12,SEAGRAMS VARIETY 2/12/11.2 BTL
11111111111,11,684586220269,12,HEAVYWEIGHT PN
11111111111,11,111111111111,12,PRETORIA FIELDS SOUTHERN HARVEST LIGHT LAGER 15.5G
11111111111,11,111111111111,12,MILLER LITE SLIM 7.75G
88692840166,11,088692840166,12,STERLING NAPA CAB SAUV
67058000417,11,670580004172,12,MCMANIS FAMILY CAB 750ML
11111111111,11,868448000200,12,TREEHORN DRY CIDER 4/6/12Z CN
87615300412,11,876153004123,12,CASTELLO POGGIO MOSCATO 8/3PK
11111111111,11,071250000140,12,COLT 45 4/6/16 OZ CN
11111111111,11,851666003368,12,MB STEP DUDE 4/6/12 CN
11111111111,11,034100577070,12,MLITE 15PK ALUM BTL REPEAL
11111111111,11,072890001528,12,HEINEKEN 18PK BTL
11111111111,11,859794004981,12,REVOLVER MI CHEVE 4/6/12 CAN
08427999347,11,084279993478,12,PHANTOM BAY SAUV BL RSV 750ML
11111111111,11,083837006162,12,CASTLE ROCK NAPA CAB SAUV RESERVE
11111111111,11,034100073442,12,M BEST LT 2/15/12 CN
99999999990,11,099999999990,12,HIDALGO TRIANA DON PX 1/12B/500ML
08051616026,11,080516160269,12,BELL AGIO CHIANTI FLASK 375ML
11111111111,11,859086004675,12,OLD NORTH PREMIUM LAGER 24/16OZ
11111111111,11,635985100423,12,W CLAW BLACK CHERRY 16OZ
11111111111,11,631234331136,12,SWEETWATER 420 STRAIN G-13 2/12/12 CN
08308520022,11,083085200220,12,FRANCISCAN CAB NAPA NL +14 750ML
99999999990,11,099999999990,12,HIDALGO DON PX TRIANA 1/12B/500ML
11111111111,11,603675229686,12,ALLAGASH LITTLE GROVE BLACKCURRANTS SESSION ALE 4/6 12OZ CANS
82000768944,11,086767810045,12,BLACKHAUS BLKBRY SCHN BAR
11111111111,11,085000029923,12,BAREFOOT WATERMELON MOSCATO 750
11111111111,11,111111111117,12,EMPTY KEG - SYCAMORE 1/6
11111111111,11,854641005043,12,DEEP RIVER 4042 STOUT 6/4 16OZ CANS
11111111111,11,082000776918,12,SMIRNOFF SMASHED LEMON/LIME 12/23.5 CAN
11111111111,11,096619307562,12,KIRKLAND ARGENTINA MALBEC 12/750
89875600164,11,898756001644,12,LINE 39 CHARD 12PK +14 375ML
11111111111,11,111111111117,12,SCOFFLAW DIRTY BEACHES WHEAT 5.16G
11111111111,11,642860200024,12,FOUNDERS CANADIAN 4PK
11111111111,11,087692009702,12,TRULY PINEAPPLE 12/24 CAN
11111111111,11,851539004959,12,BARREL HEIST BOURBON BARREL AGED CABERNET SAUVIGNON 2017 12/750
11111111111,11,085000018392,12,LIBERTY CREEK PINOT GRIGIO 1.5
85000026151,11,085000026151,12,W AMSTERDAM VODKA RSPBRR 750ML
11111111111,11,097985278005,12,EMILIO LUSTAU SOLERA RESERVA OLOROSO SHERRY DON NUNO
11111111111,11,099100023132,12,ALDI LA CORNDADA TEMPRANILLO 12/750
11111111111,11,071990301040,12,COORS LT 2/9 ALUM PINT BTL
11111111111,11,071250000140,12,COLT 45 4/6/16 CAN
11111111111,11,857890005062,12,SPBC DUCK HOOK CREAM ALE 4/6 12OZ CANS
08787263340,11,087872633406,12,STELLA ROSA RED IL CONTE 750ML
83120001775,11,083120001775,12,CUL DE SAC PINOT GRIGIO COLUMB
11111111111,11,285640218955,12,FOURNIER SB-DM
08312010199,11,083120101994,12,FRANZIA REFRESHING WHITE 5L
08678521246,11,086785212463,12,ROSCATO ROSE DOLCE SCREW CAP 7
08470409121,11,084704091212,12,KORBEL BRUT CHAMP 4PK CROWN
08600300431,11,086003004313,12,WOODBRIDGE MOSCATO 1.5L
73335340004,11,733353400042,12,MYX PEACH MOSCATO        187ML
11111111111,11,635985245834,12,MIKES H LEMON 12/23.5OZ CAN 8
08143403124,11,081434031242,12,REX GOLIATH CHARD 1.5L
08378322908,11,083783375629,12,SIERRA NO HEM HARVEST 4/6/12 NR
11111111111,11,034100001735,12,HAMMS 4/6/16 CAN
08210000800,11,082100008001,12,RICHARDS WILD IRISH ROSE 18%
08210000287,11,082100002870,12,RICHARDS W I ROSE 13.9%
08500042570,11,085000425701,12,BAREFOOT BUBBLY MOSCATO SP 187
08200072751,11,082000727514,12,SMIR G APL 4/6 11.2 OZNR
08500004626,11,085000046265,12,BAREFOOT RIESLING PET
81153801473,11,811538014373,12,OLD CAMP SPICY PCN PCH WHISKEY
11111111111,11,034100016364,12,MHL 2/12/12 CN
11111111111,11,017224760122,12,CONUNDRUM RED
86003091931,11,086003091931,12,ROB MOND PSEL P NOIR
08800414407,11,088004144074,12,DR MCGIL MENTH SCHN
85200660629,11,085200600090,12,WINE CUBE MALBEC
03410000355,11,034100003555,12,LITE12/ 24OZ CAN
11111111111,11,111111111117,12,EMPTY COORS 1/2 BBL
11111111111,11,111111111117,12,GLOVER PARK OFF THE TRACKS IPA 5.16G
08130800478,11,081308004785,12,CUPCAKE ROSE NV CAN TRAY 12PK
03410089603,11,034100989590,12,HENRYS TROPICAL PK 6CAN
11111111111,11,860000848527,12,KEG CREEK MAS MEXICAN STYLE LAGER 4/6 12 OZ CN
85200660544,11,085200600076,12,WINE CUBE CAB SAUV
11111111111,11,082242012843,12,GNARLY HEAD AUTHENTIC BLACK
08308530103,11,083085301033,12,ESTANCIA MERITAGE R PS RB +14
11111111111,11,111111111117,12,LM WORLD COURT 1/6K
12808000007,11,712808000006,12,HIGHLAND GAELIC ALE 1/6 BBL
11111111111,11,076737122308,12,EVERFRESH ORANGE JUICE 12/16 Z
11111111111,11,088004032668,12,FLASH POINT 24/187 ML
80480015305,11,080480015305,12,BAC LIGHT RUM BAR
81308001258,11,081308001258,12,CUPCAKE RED VELVET RED BLEND
11111111111,11,635985800064,12,WHITE CLAW VARIETY PACK#2 2/12/12 CAN
07874228682,11,078742286822,12,MEMBERS MARK COT DE PROV ROSE
11111111111,11,111111111117,12,NOBLE HARD CIDER VILLAGE TART-CHERRY 1/6BBL
11111111111,11,052300025405,12,OLD MILW 2/12/12 CAN _ 1A3504
81753832544,11,081753832544,12,BELVEDERE HERITAGE 176
11111111111,11,034100001735,12,HAMMS 4/6/16 CAN 4.7
08427999696,11,084279996967,12,BELLA BOLLE MOSC STRBRY 750ML
11111111111,11,071990320003,12,CR LT 16OZ CAN REPEAL
11111111111,11,763176120070,12,DESCHUTES FRESH SQUEEZED IPA 4/6 12OZ CANS
99539000001,11,899539000458,12,TERRAPIN HI 5 4/6/12 CAN
11111111111,11,071990480080,12,KEYSTONE LT 4/6/16 CAN
11111111111,11,111111111117,12,DEVILS BACKBONE GOLD LEAF 1/2 BBL
11111111111,11,723830100091,12,LAGUNITAS IPA 2/12/12 LN
11111111111,11,653341355904,12,NARRAGANSETT FRESH CATCH GOLDEN ALE 4/6 16OZ CANS
80686831020,11,080686831020,12,SAUZA  EXTRA GOLD TEQ
11111111111,11,766352612079,12,SRB PAKO IPA 4/6PK CAN
11111111111,11,052300025450,12,OLD MIL NA 2/12/12CN 6C3500
11111111111,11,111111111117,12,HL RISING HAZE IPA 1/2K
11111111111,11,662263006603,12,FIORENTE ELDERFLOWER LIQUEUR 6/750ML
